总的持仓价值
                0        1    2       3        4         5        6  \
2017-09-25  11111.0      0.0  0.0     0.0      0.0       0.0   8831.0   
2017-09-26  10874.0      0.0  0.0     0.0      0.0       0.0   8653.0   
2017-09-27  10756.0      0.0  0.0     0.0      0.0       0.0   8534.0   
2017-09-28  10707.0      0.0  0.0     0.0      0.0       0.0   8534.0   
2017-09-29  10933.0      0.0  0.0     0.0      0.0       0.0   8940.0   
2017-10-09  11120.0      0.0  0.0     0.0      0.0       0.0   9019.0   
2017-10-10  11288.0      0.0  0.0     0.0      0.0       0.0   9078.0   
2017-10-11  11347.0      0.0  0.0     0.0      0.0       0.0   8960.0   
2017-10-12  11366.0      0.0  0.0     0.0      0.0       0.0   9029.0   
2017-10-13  11179.0      0.0  0.0     0.0      0.0       0.0   8910.0   
2017-10-16  11406.0      0.0  0.0     0.0      0.0       0.0   9108.0   
2017-10-17  11327.0      0.0  0.0     0.0      0.0       0.0   9098.0   
2017-10-18  11504.0      0.0  0.0     0.0      0.0       0.0   9128.0   
2017-10-19  11445.0      0.0  0.0     0.0      0.0       0.0   8960.0   
2017-10-20  11298.0      0.0  0.0     0.0      0.0       0.0   8851.0   
2017-10-23  11012.0      0.0  0.0     0.0      0.0       0.0   8781.0   
2017-10-24  11209.0      0.0  0.0     0.0      0.0       0.0   8791.0   
2017-10-25  11091.0      0.0  0.0     0.0      0.0       0.0   8831.0   
2017-10-26  11002.0      0.0  0.0     0.0      0.0       0.0   9365.0   
2017-10-27  11376.0      0.0  0.0     0.0      0.0       0.0   9138.0   
2017-10-30  11376.0      0.0  0.0     0.0      0.0       0.0   9197.0   
2017-10-31  11357.0      0.0  0.0     0.0      0.0       0.0   9088.0   
2017-11-01  11219.0      0.0  0.0     0.0      0.0       0.0   9068.0   
2017-11-02  11357.0      0.0  0.0     0.0      0.0       0.0   9078.0   
2017-11-03  11209.0      0.0  0.0     0.0      0.0       0.0   9148.0   
2017-11-06  11101.0      0.0  0.0     0.0      0.0       0.0   9098.0   
2017-11-07  11731.0      0.0  0.0     0.0      0.0       0.0   9019.0   
2017-11-08  11937.0      0.0  0.0     0.0      0.0       0.0   8870.0   
2017-11-09  12134.0      0.0  0.0     0.0      0.0       0.0   8821.0   
2017-11-10  12104.0      0.0  0.0     0.0      0.0       0.0   8920.0   
2017-11-13  12695.0      0.0  0.0     0.0      0.0       0.0   8821.0   
2017-11-14  12744.0      0.0  0.0     0.0      0.0       0.0   8841.0   
2017-11-15  12695.0      0.0  0.0     0.0      0.0       0.0   8979.0   
2017-11-16  12892.0      0.0  0.0     0.0      0.0       0.0   8880.0   
2017-11-17  12970.0      0.0  0.0     0.0      0.0       0.0   8752.0   
2017-11-20  14023.0      0.0  0.0     0.0      0.0       0.0   8811.0   
2017-11-21  14220.0      0.0  0.0     0.0      0.0       0.0   8762.0   
2017-11-22  14860.0      0.0  0.0     0.0      0.0       0.0   8791.0   
2017-11-23  14122.0      0.0  0.0     0.0      0.0       0.0   8752.0   
2017-11-24  14329.0      0.0  0.0     0.0      0.0       0.0   8484.0   
2017-11-27  13709.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-11-28  13482.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-11-29  13600.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-11-30  13167.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-01  12793.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-04  13089.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-05  13089.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-06  12872.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-07  12626.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-08  12882.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-11  13285.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-12  12813.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-13  12921.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-14  12793.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-15  12518.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-18  12547.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-19  13069.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-20  13049.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-21  13325.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-22  13305.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-25  13039.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-26  13443.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-27  13079.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-28  13000.0      0.0  0.0     0.0      0.0       0.0      0.0   
2017-12-29  13089.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-02  13482.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-03  13118.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-04  13039.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-05  13089.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-08  12754.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-09  12872.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-10  13256.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-11  13187.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-12  13335.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-15  13974.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-16  13974.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-17  14004.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-18  14486.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-19  14565.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-22  14210.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-23  14417.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-24  14407.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-25  13974.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-26  13827.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-29  13522.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-30  13433.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-01-31  13827.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-01  13807.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-02  13827.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-05  14319.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-06  13777.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-07  12715.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-08  12341.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-09      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-12      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-13      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-14      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-22      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-23      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-26      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-27      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-02-28      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-03-01      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-03-02      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-03-05      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-03-06      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-03-07      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-03-08      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-03-09      0.0      0.0  0.0     0.0      0.0   15360.0      0.0   
2018-03-12      0.0      0.0  0.0     0.0      0.0   14900.0      0.0   
2018-03-13      0.0      0.0  0.0     0.0      0.0   14730.0      0.0   
2018-03-14      0.0      0.0  0.0     0.0      0.0   13900.0      0.0   
2018-03-15      0.0      0.0  0.0     0.0      0.0   13620.0      0.0   
2018-03-16      0.0      0.0  0.0     0.0      0.0   14350.0      0.0   
2018-03-19      0.0      0.0  0.0     0.0      0.0   14570.0      0.0   
2018-03-20      0.0      0.0  0.0     0.0      0.0   14010.0      0.0   
2018-03-21      0.0      0.0  0.0     0.0      0.0   14040.0      0.0   
2018-03-22      0.0      0.0  0.0     0.0      0.0   14380.0      0.0   
2018-03-23      0.0      0.0  0.0     0.0      0.0   13600.0      0.0   
2018-03-26      0.0      0.0  0.0     0.0      0.0   13520.0      0.0   
2018-03-27      0.0      0.0  0.0     0.0      0.0   14330.0      0.0   
2018-03-28      0.0      0.0  0.0     0.0      0.0   14220.0      0.0   
2018-03-29      0.0      0.0  0.0     0.0      0.0   14370.0      0.0   
2018-03-30      0.0      0.0  0.0     0.0      0.0   14330.0      0.0   
2018-04-02      0.0      0.0  0.0     0.0      0.0   14210.0      0.0   
2018-04-03      0.0      0.0  0.0     0.0      0.0   14580.0      0.0   
2018-04-04      0.0      0.0  0.0     0.0      0.0   14260.0      0.0   
2018-04-09      0.0      0.0  0.0     0.0      0.0   13950.0      0.0   
2018-04-10      0.0      0.0  0.0     0.0      0.0   14140.0      0.0   
2018-04-11      0.0      0.0  0.0     0.0      0.0   14130.0      0.0   
2018-04-12      0.0      0.0  0.0     0.0      0.0   14040.0      0.0   
2018-04-13      0.0      0.0  0.0     0.0      0.0   13980.0      0.0   
2018-04-16      0.0      0.0  0.0     0.0      0.0   13990.0      0.0   
2018-04-17      0.0      0.0  0.0     0.0      0.0   13890.0      0.0   
2018-04-18      0.0      0.0  0.0     0.0      0.0   13780.0      0.0   
2018-04-19      0.0      0.0  0.0     0.0      0.0   13610.0      0.0   
2018-04-20      0.0      0.0  0.0     0.0      0.0   13600.0      0.0   
2018-04-23      0.0      0.0  0.0     0.0      0.0   13620.0      0.0   
2018-04-24      0.0      0.0  0.0     0.0      0.0   13710.0      0.0   
2018-04-25      0.0      0.0  0.0     0.0      0.0   13610.0      0.0   
2018-04-26      0.0      0.0  0.0     0.0      0.0   13570.0      0.0   
2018-04-27      0.0      0.0  0.0     0.0      0.0   13590.0      0.0   
2018-05-02      0.0      0.0  0.0     0.0      0.0   13790.0      0.0   
2018-05-03      0.0      0.0  0.0     0.0      0.0   13680.0      0.0   
2018-05-04      0.0      0.0  0.0     0.0      0.0   13680.0      0.0   
2018-05-07      0.0      0.0  0.0     0.0      0.0   13640.0      0.0   
2018-05-08      0.0      0.0  0.0     0.0      0.0   13850.0      0.0   
2018-05-09      0.0      0.0  0.0     0.0      0.0   13710.0      0.0   
2018-05-10      0.0      0.0  0.0     0.0      0.0   13600.0      0.0   
2018-05-11      0.0      0.0  0.0     0.0      0.0   13490.0      0.0   
2018-05-14      0.0      0.0  0.0     0.0      0.0   13470.0      0.0   
2018-05-15      0.0      0.0  0.0     0.0      0.0   13400.0      0.0   
2018-05-16      0.0      0.0  0.0     0.0      0.0   13300.0      0.0   
2018-05-17      0.0      0.0  0.0     0.0      0.0   13250.0      0.0   
2018-05-18      0.0      0.0  0.0     0.0      0.0   13300.0      0.0   
2018-05-21      0.0      0.0  0.0     0.0      0.0   13270.0      0.0   
2018-05-22      0.0      0.0  0.0     0.0      0.0   13310.0      0.0   
2018-05-23      0.0      0.0  0.0     0.0      0.0   13300.0      0.0   
2018-05-24      0.0      0.0  0.0     0.0      0.0   13810.0      0.0   
2018-05-25      0.0      0.0  0.0     0.0      0.0   13630.0      0.0   
2018-05-28      0.0      0.0  0.0     0.0      0.0   13480.0      0.0   
2018-05-29      0.0      0.0  0.0     0.0      0.0   13470.0      0.0   
2018-05-30      0.0      0.0  0.0     0.0      0.0   13720.0      0.0   
2018-05-31      0.0      0.0  0.0     0.0      0.0   13630.0      0.0   
2018-06-01      0.0      0.0  0.0     0.0      0.0   13300.0      0.0   
2018-06-04      0.0      0.0  0.0     0.0      0.0   13800.0      0.0   
2018-06-05      0.0      0.0  0.0     0.0      0.0   13890.0      0.0   
2018-06-06      0.0      0.0  0.0     0.0      0.0   13900.0      0.0   
2018-06-07      0.0      0.0  0.0     0.0      0.0   13840.0      0.0   
2018-06-08      0.0      0.0  0.0     0.0      0.0   13800.0      0.0   
2018-06-11      0.0      0.0  0.0     0.0      0.0   13770.0      0.0   
2018-06-12      0.0      0.0  0.0     0.0      0.0   13740.0      0.0   
2018-06-13      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-14      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-15      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-19      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-20      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-21      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-22      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-25      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-26      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-27      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-28      0.0      0.0  0.0     0.0      0.0   13660.0      0.0   
2018-06-29      0.0      0.0  0.0     0.0      0.0 -133900.0      0.0   
2018-07-02      0.0      0.0  0.0     0.0      0.0 -132600.0      0.0   
2018-07-03      0.0      0.0  0.0     0.0      0.0 -134100.0      0.0   
2018-07-04      0.0      0.0  0.0     0.0      0.0 -133800.0      0.0   
2018-07-05      0.0      0.0  0.0     0.0      0.0 -132800.0      0.0   
2018-07-06      0.0      0.0  0.0     0.0      0.0 -134100.0      0.0   
2018-07-09      0.0      0.0  0.0     0.0      0.0 -135400.0      0.0   
2018-07-10      0.0      0.0  0.0     0.0      0.0 -139000.0      0.0   
2018-07-11      0.0      0.0  0.0     0.0      0.0 -135200.0      0.0   
2018-07-12      0.0      0.0  0.0     0.0      0.0 -135500.0      0.0   
2018-07-13      0.0      0.0  0.0     0.0      0.0 -143000.0      0.0   
2018-07-16      0.0      0.0  0.0     0.0      0.0 -139600.0      0.0   
2018-07-17      0.0      0.0  0.0     0.0      0.0 -140500.0      0.0   
2018-07-18      0.0      0.0  0.0     0.0      0.0 -147500.0      0.0   
2018-07-19      0.0      0.0  0.0     0.0      0.0 -139200.0      0.0   
2018-07-20      0.0      0.0  0.0     0.0      0.0 -134400.0      0.0   
2018-07-23      0.0      0.0  0.0     0.0      0.0 -134200.0      0.0   
2018-07-24      0.0      0.0  0.0     0.0      0.0 -133800.0      0.0   
2018-07-25      0.0      0.0  0.0     0.0      0.0 -133600.0      0.0   
2018-07-26      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-07-27      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-07-30      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-07-31      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-01      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-02      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-03      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-06      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-07      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-08      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-09      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-10      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-13      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-14      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-15      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-16      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-17      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-20      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-21      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-22      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-23      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-24      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-27      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-28      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-29      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-30      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-08-31      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-03      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-04      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-05      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-06      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-07      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-10      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-11      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-12      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-13      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-14      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-17      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-18      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-19      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-20      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-21      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-25      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-26      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-27      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-09-28      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-08      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-09      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-10      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-11      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-12      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-15      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-16      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-17      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-18      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-19      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-22      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-23      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-24      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-25      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-26      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-29      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-30      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-10-31      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-01      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-02      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-05      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-06      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-07      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-08      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-09      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-12      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-13      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-14      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-15      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-16      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-19      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-20      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-21      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-22      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-23      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-26      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-27      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-28      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-29      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-11-30      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-03      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-04      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-05      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-06      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-07      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-10      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-11      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-12      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-13      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-14      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-17      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-18      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-19      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-20      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-21      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-24      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-25      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-26      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-27      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2018-12-28      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-02      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-03      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-04      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-07      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-08      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-09      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-10      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-11      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-14      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-15      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-16      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-17      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-18      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-21      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-22      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-23      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-24      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-25      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-28      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-29      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-30      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-01-31      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-02-01      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-02-11      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-02-12      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-02-13      0.0      0.0  0.0     0.0      0.0       0.0      0.0   
2019-02-14      0.0      0.0  0.0  3060.0      0.0       0.0      0.0   
2019-02-15      0.0      0.0  0.0  3030.0      0.0       0.0      0.0   
2019-02-18      0.0      0.0  0.0  3110.0      0.0       0.0      0.0   
2019-02-19      0.0      0.0  0.0  3130.0      0.0       0.0      0.0   
2019-02-20      0.0      0.0  0.0  3100.0      0.0       0.0      0.0   
2019-02-21      0.0      0.0  0.0  3080.0      0.0       0.0      0.0   
2019-02-22      0.0      0.0  0.0  3170.0      0.0       0.0      0.0   
2019-02-25      0.0      0.0  0.0  3370.0      0.0       0.0      0.0   
2019-02-26      0.0      0.0  0.0  3330.0      0.0       0.0      0.0   
2019-02-27      0.0      0.0  0.0  3360.0      0.0       0.0      0.0   
2019-02-28      0.0      0.0  0.0  3440.0      0.0       0.0      0.0   
2019-03-01      0.0      0.0  0.0  3410.0      0.0       0.0      0.0   
2019-03-04      0.0      0.0  0.0  3470.0      0.0       0.0      0.0   
2019-03-05      0.0      0.0  0.0  3610.0      0.0       0.0      0.0   
2019-03-06      0.0      0.0  0.0  3740.0      0.0       0.0      0.0   
2019-03-07      0.0      0.0  0.0  3800.0      0.0       0.0      0.0   
2019-03-08      0.0      0.0  0.0  3680.0      0.0       0.0      0.0   
2019-03-11      0.0      0.0  0.0  3820.0      0.0       0.0      0.0   
2019-03-12      0.0      0.0  0.0  3990.0      0.0       0.0      0.0   
2019-03-13      0.0      0.0  0.0  3810.0      0.0       0.0      0.0   
2019-03-14      0.0      0.0  0.0  3590.0      0.0       0.0      0.0   
2019-03-15      0.0      0.0  0.0  3690.0      0.0       0.0      0.0   
2019-03-18      0.0      0.0  0.0  3740.0      0.0       0.0      0.0   
2019-03-19      0.0      0.0  0.0  3720.0      0.0       0.0      0.0   
2019-03-20      0.0      0.0  0.0  3730.0      0.0       0.0      0.0   
2019-03-21      0.0      0.0  0.0  3820.0      0.0       0.0      0.0   
2019-03-22      0.0      0.0  0.0  3890.0      0.0       0.0      0.0   
2019-03-25      0.0      0.0  0.0  3930.0      0.0       0.0      0.0   
2019-03-26      0.0      0.0  0.0  3950.0      0.0       0.0      0.0   
2019-03-27      0.0      0.0  0.0  3840.0      0.0       0.0      0.0   
2019-03-28      0.0      0.0  0.0  3680.0      0.0       0.0      0.0   
2019-03-29      0.0      0.0  0.0  3770.0      0.0       0.0      0.0   
2019-04-01      0.0      0.0  0.0  3980.0      0.0       0.0      0.0   
2019-04-02      0.0      0.0  0.0  4000.0      0.0       0.0      0.0   
2019-04-03      0.0      0.0  0.0  4040.0      0.0       0.0      0.0   
2019-04-04      0.0      0.0  0.0  3970.0      0.0       0.0      0.0   
2019-04-08      0.0      0.0  0.0  3900.0      0.0       0.0      0.0   
2019-04-09      0.0      0.0  0.0  3940.0      0.0       0.0      0.0   
2019-04-10      0.0      0.0  0.0  3920.0      0.0       0.0      0.0   
2019-04-11      0.0      0.0  0.0  3830.0      0.0       0.0      0.0   
2019-04-12      0.0      0.0  0.0  3840.0      0.0       0.0      0.0   
2019-04-15      0.0      0.0  0.0  3810.0      0.0       0.0      0.0   
2019-04-16      0.0      0.0  0.0  3830.0      0.0       0.0      0.0   
2019-04-17      0.0      0.0  0.0  3810.0      0.0       0.0      0.0   
2019-04-18      0.0      0.0  0.0  3940.0      0.0       0.0      0.0   
2019-04-19      0.0      0.0  0.0  3870.0      0.0       0.0      0.0   
